16:02:46,106A sdd_res=08C8ACE9 sel_res=60 sens_res=0400,106B sensb_res=5066B4B3250000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:47,106A sdd_res=0894E0AB sel_res=60 sens_res=0400,106B sensb_res=5005E680ED0000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:48,106A sdd_res=0817916A sel_res=60 sens_res=0400,106B sensb_res=50A3C6F0350000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:49,106A sdd_res=083A4B48 sel_res=60 sens_res=0400,106B sensb_res=50AA4F42DB0000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:50,106A sdd_res=08E4AC19 sel_res=60 sens_res=0400,106B sensb_res=50C6594C530000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:51,106A sdd_res=08125617 sel_res=60 sens_res=0400,106B sensb_res=50FDEE035A0000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:52,106A sdd_res=08D105B5 sel_res=60 sens_res=0400,106B sensb_res=50540BEE000000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:53,106A sdd_res=08F18264 sel_res=60 sens_res=0400,106B sensb_res=50958B96B10000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:54,106A sdd_res=088DC822 sel_res=60 sens_res=0400,106B sensb_res=50ECAF73860000000000817100,212F sensf_res=0101291622C5151A0501158B868FBECBFFFFFF
16:02:55,,,
16:02:57,,,
16:02:59,,,
16:03:01,,,
16:03:03,,,
16:03:04,,,
16:03:06,,,
16:03:08,,,
16:03:10,,,
16:03:12,,,
16:03:14,,,
16:03:15,,,
16:03:17,,,
16:03:19,,,
16:03:21,,,
16:03:23,,,
16:03:25,,,
16:03:26,,,
16:03:28,,,
16:03:30,,,
16:03:32,,,
16:03:34,,,
16:03:36,,,
16:03:37,,,
16:03:39,,,
16:03:41,,,
16:03:43,,,
16:03:45,,,
16:03:46,,,
16:03:48,,,
16:03:50,,,
16:03:52,,,
16:03:54,,,
16:03:56,,,
16:03:57,,,
16:03:59,,,
16:04:01,,,
16:04:03,,,
16:04:05,,,
16:04:07,,,
16:04:08,,,
16:04:10,,,
16:04:12,,,
16:04:14,,,
16:04:16,,,
16:04:18,,,
16:04:19,,,
16:04:21,,,
16:04:23,,,
16:04:25,,,
16:04:27,,,
16:04:29,,,
16:04:30,,,
16:04:32,,,
16:04:34,,,
16:04:36,,,
16:04:38,,,
16:04:39,,,
16:04:41,,,
16:04:43,,,
16:04:45,,,
16:04:47,,,
16:04:49,,,
16:04:50,,,
16:04:52,,,
16:04:54,,,
16:04:56,,,
16:04:58,,,
16:05:00,,,
16:05:01,,,
16:05:03,,,
16:05:05,,,
16:05:07,,,
16:05:09,,,
16:05:11,,,
16:05:12,,,
16:05:14,,,
16:05:16,,,
16:05:18,,,
16:05:20,,,
16:05:22,,,
16:05:23,,,
16:05:25,,,
16:05:27,,,
16:05:29,,,
16:05:31,,,
16:05:32,,,
16:05:34,,,
16:05:36,,,
16:05:38,,,
16:05:40,,,
16:05:42,,,
16:05:43,,,
16:05:45,,,
16:05:47,,,
16:05:49,,,
16:05:51,,,
16:05:53,,,
16:05:54,,,
16:05:56,,,
16:05:58,,,
16:06:00,,,
16:06:02,,,
16:06:04,,,
16:06:05,,,
16:06:07,,,
16:06:09,,,
16:06:11,,,
16:06:13,,,
16:06:15,,,
16:06:16,,,
16:06:18,,,
16:06:20,,,
16:06:22,,,
16:06:24,,,
16:06:26,,,
16:06:27,,,
16:06:29,,,
16:06:31,,,
16:06:33,,,
16:06:35,,,
16:06:36,,,
16:06:38,,,
16:06:40,,,
16:06:42,,,
16:06:44,,,
16:06:46,,,
16:06:47,,,
16:06:49,,,
16:06:51,,,
16:06:53,,,
16:06:55,,,
16:06:57,,,
16:06:58,,,
16:07:00,,,
16:07:02,,,
16:07:04,,,
16:07:06,,,
16:07:08,,,
16:07:09,,,
16:07:11,,,
16:07:13,,,
16:07:15,,,
16:07:17,,,
16:07:19,,,
16:07:20,,,
16:07:22,,,
16:07:24,,,
16:07:26,,,
16:07:28,,,
16:07:29,,,
16:07:31,,,
16:07:33,,,
16:07:35,,,
16:07:37,,,
16:07:39,,,
16:07:40,,,
16:07:42,,,
16:07:44,,,
16:07:46,,,
16:07:48,,,
16:07:50,,,
16:07:51,,,
16:07:53,,,
16:07:55,,,
16:07:57,,,
16:07:59,,,
16:08:01,,,
16:08:02,,,
16:08:04,,,
16:08:06,,,
16:08:08,,,
16:08:10,,,
16:08:12,,,
16:08:13,,,
16:08:15,,,
16:08:17,,,
16:08:19,,,
16:08:21,,,
16:08:23,,,
16:08:24,,,
16:08:26,,,
16:08:28,,,
16:08:30,,,
16:08:32,,,
16:08:34,,,
16:08:35,,,
16:08:37,,,
16:08:39,,,
16:08:41,,,
16:08:43,,,
16:08:44,,,
16:08:46,,,
16:08:48,,,
16:08:50,,,
16:08:52,,,
16:08:54,,,
16:08:55,,,
16:08:57,,,
16:08:59,,,
16:09:01,,,
16:09:03,,,
16:09:05,,,
16:09:06,,,
16:09:08,,,
16:09:10,,,
16:09:12,,,
16:09:14,,,
16:09:16,,,
16:09:17,,,
16:09:19,,,
16:09:21,,,
16:09:23,,,
16:09:25,,,
16:09:27,,,
16:09:28,,,
16:09:30,,,
16:09:32,,,
16:09:34,,,
16:09:36,,,
16:09:37,,,
16:09:39,,,
16:09:41,,,
16:09:43,,,
16:09:45,,,
16:09:47,,,
16:09:48,,,
16:09:50,,,
16:09:52,,,
16:09:54,,,
16:09:56,,,
16:09:58,,,
16:09:59,,,
16:10:01,,,
16:10:03,,,
16:10:05,,,
16:10:07,,,
16:10:08,,,
16:10:10,,,
16:10:12,,,
16:10:14,,,
16:10:16,,,
16:10:18,,,
16:10:19,,,
16:10:21,,,
16:10:23,,,
16:10:25,,,
16:10:27,,,
16:10:29,,,
16:10:30,,,
16:10:32,,,
16:10:34,,,
16:10:36,,,
16:10:38,,,
16:10:40,,,
16:10:41,,,
16:10:43,,,
16:10:45,,,
16:10:47,,,
16:10:49,,,
16:10:50,,,
16:10:52,,,
16:10:54,,,
16:10:56,,,
16:10:58,,,
16:11:00,,,
16:11:01,,,
16:11:03,,,
16:11:05,,,
16:11:07,,,
16:11:09,,,
16:11:11,,,
16:11:12,,,
16:11:14,,,
16:11:16,,,
16:11:18,,,
16:11:20,,,
16:11:21,,,
16:11:23,,,
16:11:25,,,
16:11:27,,,
16:11:29,,,
16:11:31,,,
16:11:32,,,
16:11:34,,,
16:11:36,,,
16:11:38,,,
16:11:40,,,
16:11:42,,,
16:11:43,,,
16:11:45,,,
16:11:47,,,
16:11:49,,,
16:11:51,,,
16:11:53,,,
16:11:54,,,
16:11:56,,,
16:11:58,,,
16:12:00,,,
16:12:02,,,
16:12:03,,,
16:12:05,,,
16:12:07,,,
16:12:09,,,
16:12:11,,,
16:12:13,,,
16:12:14,,,
16:12:16,,,
16:12:18,,,
16:12:20,,,
16:12:22,,,
16:12:24,,,
16:12:25,,,
16:12:27,,,
16:12:29,,,
16:12:31,,,
16:12:33,,,
16:12:34,,,
16:12:36,,,
16:12:38,,,
16:12:40,,,
16:12:42,,,
16:12:44,,,
16:12:45,,,
16:12:47,,,
16:12:49,,,
16:12:51,,,
16:12:53,,,
16:12:55,,,
16:12:56,,,
16:12:58,,,
16:13:00,,,
16:13:02,,,
16:13:04,,,
16:13:05,,,
16:13:07,,,
16:13:09,,,
16:13:11,,,
16:13:13,,,
16:13:15,,,
16:13:16,,,
16:13:18,,,
16:13:20,,,
16:13:22,,,
16:13:24,,,
16:13:26,,,
16:13:27,,,
16:13:29,,,
16:13:31,,,
16:13:33,,,
16:13:35,,,
16:13:36,,,
16:13:38,,,
16:13:40,,,
16:13:42,,,
16:13:44,,,
16:13:46,,,
16:13:47,,,
16:13:49,,,
16:13:51,,,
16:13:53,,,
16:13:55,,,
16:13:57,,,
16:13:58,,,
16:14:00,,,
16:14:02,,,
16:14:04,,,
16:14:06,,,
16:14:08,,,
16:14:09,,,
16:14:11,,,
16:14:13,,,
16:14:15,,,
16:14:17,,,
16:14:19,,,
16:14:20,,,
16:14:22,,,
16:14:24,,,
16:14:26,,,
16:14:28,,,
16:14:29,,,
16:14:31,,,
16:14:33,,,
16:14:35,,,
16:14:37,,,
16:14:39,,,
16:14:40,,,
16:14:42,,,
16:14:44,,,
16:14:46,,,
16:14:48,,,
16:14:50,,,
16:14:51,,,
16:14:53,,,
16:14:55,,,
16:14:57,,,
16:14:59,,,
16:15:01,,,
16:15:02,,,
16:15:04,,,
16:15:06,,,
16:15:08,,,
16:15:10,,,
16:15:12,,,
16:15:13,,,
16:15:15,,,
16:15:17,,,
16:15:19,,,
16:15:21,,,
16:15:22,,,
16:15:24,,,
16:15:26,,,
16:15:28,,,
16:15:30,,,
16:15:32,,,
16:15:33,,,
16:15:35,,,
16:15:37,,,
16:15:39,,,
16:15:41,,,
16:15:43,,,
16:15:44,,,
16:15:46,,,
16:15:48,,,
16:15:50,,,
16:15:52,,,
16:15:53,,,
16:15:55,,,
16:15:57,,,
16:15:59,,,
16:16:01,,,
16:16:03,,,
16:16:04,,,
16:16:06,,,
16:16:08,,,
16:16:10,,,
16:16:12,,,
16:16:14,,,
16:16:15,,,
16:16:17,,,
16:16:19,,,
16:16:21,,,
16:16:23,,,
16:16:24,,,
16:16:26,,,
16:16:28,,,
16:16:30,,,
16:16:32,,,
16:16:34,,,
16:16:35,,,
16:16:37,,,
16:16:39,,,
16:16:41,,,
16:16:43,,,
16:16:44,,,
16:16:46,,,
16:16:48,,,
16:16:50,,,
16:16:52,,,
16:16:54,,,
16:16:55,,,
16:16:57,,,
16:16:59,,,
16:17:01,,,
16:17:03,,,
16:17:05,,,
16:17:06,,,
16:17:08,,,
16:17:10,,,
16:17:12,,,
16:17:14,,,
16:17:15,,,
16:17:17,,,
16:17:19,,,
16:17:21,,,
16:17:23,,,
16:17:25,,,
16:17:26,,,
16:17:28,,,
16:17:30,,,
16:17:32,,,
16:17:34,,,
16:17:36,,,
16:17:37,,,
16:17:39,,,
16:17:41,,,
16:17:43,,,
16:17:45,,,
16:17:46,,,
16:17:48,,,
16:17:50,,,
16:17:52,,,
16:17:54,,,
16:17:56,,,
16:17:57,,,
16:17:59,,,
16:18:01,,,
16:18:03,,,
16:18:05,,,
16:18:07,,,
16:18:08,,,
16:18:10,,,
16:18:12,,,
16:18:14,,,
16:18:16,,,
16:18:18,,,
16:18:19,,,
16:18:21,,,
16:18:23,,,
16:18:25,,,
16:18:27,,,
16:18:28,,,
16:18:30,,,
16:18:32,,,
16:18:34,,,
16:18:36,,,
16:18:38,,,
16:18:39,,,
16:18:41,,,
16:18:43,,,
16:18:45,,,
16:18:47,,,
16:18:49,,,
16:18:50,,,
16:18:52,,,
16:18:54,,,
16:18:56,,,
16:18:58,,,
16:18:59,,,
16:19:01,,,
16:19:03,,,
16:19:05,,,
16:19:07,,,
16:19:09,,,
16:19:10,,,
16:19:12,,,
16:19:14,,,
16:19:16,,,
16:19:18,,,
16:19:20,,,
16:19:21,,,
16:19:23,,,
16:19:25,,,
16:19:27,,,
16:19:29,,,
16:19:30,,,
16:19:32,,,
16:19:34,,,
16:19:36,,,
16:19:38,,,
16:19:40,,,
16:19:41,,,
16:19:43,,,
16:19:45,,,
16:19:47,,,
16:19:49,,,
16:19:51,,,
16:19:52,,,
16:19:54,,,
16:19:56,,,
16:19:58,,,
16:20:00,,,
16:20:02,,,
16:20:03,,,
16:20:05,,,
16:20:07,,,
16:20:09,,,
16:20:11,,,
16:20:13,,,
16:20:14,,,
16:20:16,,,
16:20:18,,,
16:20:20,,,
16:20:22,,,
16:20:24,,,
16:20:25,,,
16:20:27,,,
16:20:29,,,
16:20:31,,,
16:20:33,,,
16:20:35,,,
16:20:36,,,
16:20:38,,,
16:20:40,,,
16:20:42,,,
16:20:44,,,
16:20:45,,,
16:20:47,,,
16:20:49,,,
16:20:51,,,
16:20:53,,,
16:20:55,,,
16:20:56,,,
16:20:58,,,
16:21:00,,,
16:21:02,,,
16:21:04,,,
16:21:06,,,
16:21:07,,,
16:21:09,,,
16:21:11,,,
16:21:13,,,
16:21:15,,,
16:21:17,,,
16:21:18,,,
16:21:20,,,
16:21:22,,,
16:21:24,,,
16:21:26,,,
16:21:28,,,
16:21:29,,,
16:21:31,,,
16:21:33,,,
16:21:35,,,
16:21:37,,,
16:21:38,,,
16:21:40,,,
16:21:42,,,
16:21:44,,,
16:21:46,,,
16:21:48,,,
16:21:49,,,
16:21:51,,,
16:21:53,,,
16:21:55,,,
16:21:57,,,
16:21:59,,,
16:22:00,,,
16:22:02,,,
16:22:04,,,
16:22:06,,,
16:22:08,,,
16:22:10,,,
16:22:11,,,
16:22:13,,,
16:22:15,,,
16:22:17,,,
16:22:19,,,
16:22:20,,,
16:22:22,,,
16:22:24,,,
16:22:26,,,
16:22:28,,,
16:22:30,,,
16:22:31,,,
16:22:33,,,
16:22:35,,,
16:22:37,,,
16:22:39,,,
16:22:41,,,
16:22:42,,,
16:22:44,,,
16:22:46,,,
16:22:48,,,
16:22:50,,,
16:22:52,,,
16:22:53,,,
16:22:55,,,
16:22:57,,,
16:22:59,,,
16:23:01,,,
16:23:03,,,
16:23:04,,,
16:23:06,,,
16:23:08,,,
16:23:10,,,
16:23:12,,,
16:23:13,,,
16:23:15,,,
16:23:17,,,
16:23:19,,,
16:23:21,,,
16:23:23,,,
16:23:24,,,
16:23:26,,,
16:23:28,,,
16:23:30,,,
16:23:32,,,
16:23:34,,,
16:23:35,,,
16:23:37,,,
16:23:39,,,
16:23:41,,,
16:23:43,,,
16:23:45,,,
16:23:46,,,
16:23:48,,,
16:23:50,,,
16:23:52,,,
16:23:54,,,
16:23:56,,,
16:23:57,,,
16:23:59,,,
16:24:01,,,
16:24:03,,,
16:24:05,,,
16:24:06,,,
16:24:08,,,
16:24:10,,,
16:24:12,,,
16:24:14,,,
16:24:16,,,
16:24:17,,,
16:24:19,,,
16:24:21,,,
16:24:23,,,
16:24:25,,,
16:24:27,,,
16:24:28,,,
16:24:30,,,
16:24:32,,,
16:24:34,,,
16:24:36,,,
16:24:37,,,
16:24:39,,,
16:24:41,,,
16:24:43,,,
16:24:45,,,
16:24:47,,,
16:24:48,,,
16:24:50,,,
16:24:52,,,
16:24:54,,,
16:24:56,,,
16:24:58,,,
16:24:59,,,
16:25:01,,,
16:25:03,,,
16:25:05,,,
16:25:07,,,
16:25:09,,,
16:25:10,,,
16:25:12,,,
16:25:14,,,
16:25:16,,,
16:25:18,,,
16:25:19,,,
16:25:21,,,
16:25:23,,,
16:25:25,,,
16:25:27,,,
16:25:29,,,
16:25:30,,,
16:25:32,,,
16:25:34,,,
16:25:36,,,
16:25:38,,,
16:25:40,,,
16:25:41,,,
16:25:43,,,
16:25:45,,,
16:25:47,,,
16:25:49,,,
16:25:50,,,
16:25:52,,,
16:25:54,,,
16:25:56,,,
16:25:58,,,
16:26:00,,,
16:26:01,,,
16:26:03,,,
16:26:05,,,
16:26:07,,,
16:26:09,,,
16:26:11,,,
16:26:12,,,
16:26:14,,,
16:26:16,,,
16:26:18,,,
16:26:20,,,
16:26:22,,,
16:26:23,,,
16:26:25,,,
16:26:27,,,
16:26:29,,,
16:26:31,,,
16:26:33,,,
16:26:34,,,
16:26:36,,,
16:26:38,,,
16:26:40,,,
16:26:42,,,
16:26:43,,,
16:26:45,,,
16:26:47,,,
16:26:49,,,
16:26:51,,,
16:26:53,,,
16:26:54,,,
16:26:56,,,
16:26:58,,,
16:27:00,,,
16:27:02,,,
16:27:04,,,
16:27:05,,,
16:27:07,,,
16:27:09,,,
16:27:11,,,
16:27:13,,,
16:27:15,,,
16:27:16,,,
16:27:18,,,
16:27:20,,,
16:27:22,,,
16:27:24,,,
16:27:26,,,
16:27:27,,,
16:27:29,,,
16:27:31,,,
16:27:33,,,
16:27:35,,,
16:27:36,,,
16:27:38,,,
16:27:40,,,
16:27:42,,,
16:27:44,,,
16:27:46,,,
16:27:47,,,
16:27:49,,,
16:27:51,,,
16:27:53,,,
16:27:55,,,
16:27:57,,,
16:27:58,,,
16:28:00,,,
16:28:02,,,
16:28:04,,,
16:28:06,,,
16:28:08,,,
16:28:09,,,
16:28:11,,,
16:28:13,,,
16:28:15,,,
16:28:17,,,
16:28:19,,,
16:28:20,,,
16:28:22,,,
16:28:24,,,
16:28:26,,,
16:28:28,,,
16:28:29,,,
16:28:31,,,
16:28:33,,,
16:28:35,,,
16:28:37,,,
16:28:39,,,
16:28:40,,,
16:28:42,,,
16:28:44,,,
16:28:46,,,
16:28:48,,,
16:28:50,,,
16:28:51,,,
16:28:53,,,
16:28:55,,,
16:28:57,,,
16:28:59,,,
16:29:01,,,
16:29:02,,,
16:29:04,,,
16:29:06,,,
16:29:08,,,
16:29:10,,,
16:29:12,,,
16:29:13,,,
16:29:15,,,
16:29:17,,,
16:29:19,,,
16:29:21,,,
16:29:23,,,
16:29:24,,,
16:29:26,,,
16:29:28,,,
16:29:30,,,
